3,0,17,0,1,0,2,0,0,0
0,13,1,0,6,0,0,0,0,0
0,0,13,1,3,0,1,0,0,0
1,0,7,1,7,0,0,0,0,0
0,0,5,0,11,0,1,0,0,0
1,0,8,0,13,0,0,0,0,0
0,0,20,0,1,0,0,0,0,0
0,0,1,1,24,0,0,0,0,0
1,0,12,0,2,0,0,0,0,0
0,0,6,2,14,0,0,0,0,0
